timestamp,x,y,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-05 02:40:45.313155, 320, 240, 5.5820, -0.0005, -0.0080, 0.0032, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:45.346497, 320, 240, 5.2150, -0.0043, -0.0069, 0.0011, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:45.413607, 320, 240, 5.3560, -0.0005, -0.0075, 0.0027, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:45.615516, 320, 240, 5.5560, 0.0005, -0.0005, 0.0005, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:45.647079, 320, 240, 5.3560, -0.0021, -0.0027, 0.0037, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:45.714825, 320, 240, 5.3800, 0.0021, -0.0085, 0.0059, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:45.748780, 320, 240, 5.1920, 0.0005, -0.0080, 0.0021, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:45.814545, 320, 240, 5.5560, -0.0021, -0.0080, 0.0005, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:45.848463, 320, 240, 5.3560, -0.0021, -0.0080, 0.0043, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:45.914213, 320, 240, 5.3800, 0.0037, -0.0059, 0.0000, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:45.947581, 320, 240, 5.1920, -0.0069, -0.0075, 0.0037, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:46.014379, 320, 240, 5.3800, 0.0016, -0.0101, 0.0000, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:46.049264, 320, 240, 5.3800, -0.0016, -0.0117, 0.0043, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:46.114779, 320, 240, 5.3320, -0.0027, -0.0043, 0.0005, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:46.148937, 320, 240, 5.2840, 0.0005, -0.0069, 0.0021, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:46.215620, 320, 240, 5.1920, 0.0011, -0.0075, 0.0053, 0.3628, -9.0712, -0.0098,5
2025-03-05 02:40:46.247885, 320, 240, 5.4290, -0.0016, -0.0085, 0.0075, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:46.314853, 320, 240, 5.3560, -0.0011, -0.0064, 0.0043, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:46.349924, 320, 240, 5.5560, 0.0021, -0.0032, 0.0032, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:46.415272, 320, 240, 5.1250, 0.0021, -0.0096, -0.0021, 0.3628, -9.0712, -0.0098,5
2025-03-05 02:40:46.450495, 320, 240, 5.5560, -0.0011, -0.0064, 0.0021, 0.3628, -9.0712, -0.0098,5
2025-03-05 02:40:46.516026, 320, 240, 5.1470, 0.0032, -0.0075, 0.0043, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:46.549733, 320, 240, 5.5560, -0.0011, -0.0091, -0.0011, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:46.615836, 320, 240, 5.1470, 0.0011, -0.0053, -0.0021, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:46.650812, 320, 240, 5.3800, 0.0016, -0.0032, -0.0011, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:46.716124, 320, 240, 5.3800, -0.0011, -0.0059, 0.0021, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:46.750674, 320, 240, 5.2150, 0.0000, -0.0101, 0.0005, 0.3432, -9.0515, -0.0294,5
2025-03-05 02:40:46.815834, 320, 240, 5.5820, 0.0005, -0.0091, 0.0032, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:46.850846, 320, 240, 5.2150, 0.0021, -0.0064, 0.0016, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:46.915880, 320, 240, 5.5300, 0.0011, -0.0085, 0.0075, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:46.951056, 320, 240, 5.5560, 0.0027, -0.0064, 0.0027, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:47.015972, 320, 240, 5.2610, 0.0021, -0.0101, 0.0011, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:47.051122, 320, 240, 5.2610, -0.0016, -0.0075, 0.0032, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:47.116255, 320, 240, 5.5820, 0.0005, -0.0048, 0.0000, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:47.151094, 320, 240, 5.4540, 0.0005, -0.0085, 0.0016, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:47.216532, 320, 240, 5.5300, -0.0027, -0.0085, 0.0021, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:47.249667, 320, 240, 5.6620, 0.0016, -0.0085, 0.0016, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:47.316660, 320, 240, 5.5300, 0.0011, -0.0037, 0.0016, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:47.351617, 320, 240, 5.2840, 0.0000, -0.0096, -0.0016, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:47.416771, 320, 240, 5.2150, 0.0005, -0.0101, -0.0011, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:47.451669, 320, 240, 5.4540, 0.0032, -0.0075, 0.0043, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:47.516953, 320, 240, 5.5050, -0.0016, -0.0043, 0.0037, 0.3432, -9.0515, 0.0098,5
